ego_aid,name,pub_date,pub_year,title,cited_by_count,doi,wid,authors,work_type,ego_age,nb_coauthors
A5101459958,Daniel J. Weiss,2023-04-28,2023,repetition parallels in language and motor action: evidence from tongue twisters and finger fumblers.,0,https://doi.org/10.1037/xge0001421,W4367175410,"Arella E. Gussow, Daniel J. Weiss, Maryellen C. MacDonald",article,58.0,3
A5042896751,Seth Frietze,2023-04-28,2023,data from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.c.6542308,W4362512173,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5081119848,Janet L. Stein,2023-04-28,2023,supplementary figure 2 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513584,W4362528939,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,59.0,8
A5010615491,Deborah E. Blom,2023-04-27,2023,transforming food in the tiwanaku heartland:,1,https://doi.org/10.2307/j.ctv37xg2bh.9,W4366249078,"Carrie Anne Berryman, Deborah E. Blom",book-chapter,26.0,2
A5062946342,,2023-04-27,2023,abstract 2359: cellular origin and functional contribution of alternatively spliced tissue factor to the malignant progression of chronic liver disease,0,https://doi.org/10.1158/1538-7445.am2023-2359,W4362595946,"Clayton S. Lewis, Kateryna Stone, Damaris Kuhnell, Scott M. Langevin, Alejandro Soto–Gutiérrez, Patrick Van Dreden, Jiang Wang, James P. Luyendyk, Vladimir Y. Bogdanov",article,,9
A5085232359,Nicholas J. Gotelli,2023-04-27,2023,six decades of museum collections reveal disruption of native ant assemblages by introduced species,6,https://doi.org/10.1016/j.cub.2023.03.044,W4362701237,"Douglas B. Booher, Nicholas J. Gotelli, Matthew P. Nelsen, Leo Ohyama, Mark Deyrup, Corrie S. Moreau, Andrew V. Suarez",article,41.0,7
A5042896751,Seth Frietze,2023-04-27,2023,supplementary figure 7 from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.22519120,W4362511752,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5000554558,Bryan A. Ballif,2023-04-26,2023,supplemental video 1 from the cytoskeletal adapter protein spinophilin regulates invadopodia dynamics and tumor cell invasion in glioblastoma,0,https://doi.org/10.1158/1541-7786.22511644,W4362483605,"Mujeeburahiman Cheerathodi, Naze G. Avci, Paola A. Guerrero, Leung K. Tang, Julia Popp, John E. Morales, Zhihua Chen, Amancio Carnero, Frederick F. Lang, Bryan A. Ballif, Gonzalo M. Rivera, Joseph H. McCarty",preprint,27.0,12
A5066791342,Josh Bongard,2023-04-26,2023,biological robots: perspectives on an emerging interdisciplinary field,30,https://doi.org/10.1089/soro.2022.0142,W4366602649,"Douglas Blackiston, Sam Kriegman, Josh Bongard, Michael Levin",article,24.0,4
A5103217263,Gary S. Stein,2023-04-26,2023,supplementary figure 3 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513581,W4362528911,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,68.0,8
A5066791342,Josh Bongard,2023-04-26,2023,from rigid to soft to biological robots,2,https://doi.org/10.1007/s10015-023-00872-0,W4362733386,Josh Bongard,article,24.0,1
A5042896751,Seth Frietze,2023-04-26,2023,supplementary figure 3 from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.22519132,W4362511764,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5085980410,Brian Cunniff,2023-04-26,2023,abstract 4144: characterization of immune cell phenotypes in patient derived malignant pleural effusion treated with thiostrepton,0,https://doi.org/10.1158/1538-7445.am2023-4144,W4362596082,"Terri Messier, Roxana Del Rio Guerra, George N. Naumov, Brian Cunniff",article,12.0,4
A5031362021,Jane B. Lian,2023-04-26,2023,supplementary figure 1 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513587,W4362528865,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,51.0,8
A5103217263,Gary S. Stein,2023-04-25,2023,supplementary figure 1 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513587.v1,W4362536193,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,68.0,8
A5042896751,Seth Frietze,2023-04-25,2023,supplementary figure 4 from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.22519129.v1,W4362512179,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5081119848,Janet L. Stein,2023-04-24,2023,spatiotemporal higher-order chromatin landscape of human histone gene clusters at histone locus bodies during the cell cycle in breast cancer progression,4,https://doi.org/10.1016/j.gene.2023.147441,W4366748121,"Prachi N. Ghule, Joseph R. Boyd, Fleur Kabala, Andrew J. Fritz, Nicole A. Bouffard, Cong Gao, Kathleen M. Bright, Jill Macfarlane, David J. Seward, Gianluca Pegoraro, Tom Misteli, Jane B. Lian, Seth Frietze, Janet L. Stein, André J. van Wijnen, Gary S. Stein",article,59.0,16
A5066791342,Josh Bongard,2023-04-24,2023,evolving variable stiffness fiber patterns for multi-shape robotic sheets,1,https://doi.org/10.1109/robosoft55895.2023.10121924,W4376605704,"Atoosa Parsa, Medha Goyal, Maggy Lambo, Bilige Yang, Josh Bongard, Rebecca Kramer‐Bottiglio",article,24.0,6
A5042896751,Seth Frietze,2023-04-24,2023,supplementary figure 5 from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.22519126,W4362512339,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5031362021,Jane B. Lian,2023-04-23,2023,data from suppression of breast cancer stem cells and tumor growth by the runx1 transcription factor,0,https://doi.org/10.1158/1541-7786.c.6540376.v1,W4362493195,"Deli Hong, Andrew J. Fritz, Kristiaan H. Finstad, Mark P. Fitzgerald, Adam Weinheimer, Adam L. Viens, Jon J. Ramsey, Janet L. Stein, Jane B. Lian, Gary S. Stein",preprint,51.0,10
A5031617048,Matthew J. Scarborough,2023-04-23,2023,catalogue of epigraphic references,0,https://doi.org/10.1163/9789004543713_008,W4377012193,Matthew J. Scarborough,book-chapter,30.0,1
A5031362021,Jane B. Lian,2023-04-22,2023,supplementary figure 4 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513578.v1,W4362536160,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,51.0,8
A5042896751,Seth Frietze,2023-04-22,2023,supplementary figure 6 from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.22519123.v1,W4362511974,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5021115000,Kelly Clark Keefe,2023-04-21,2023,doing displacement in and between sudan and the united states,0,https://doi.org/10.4324/9780429056390-13,W4366465750,"Asma Abunaib, Kelly Clark Keefe",book-chapter,20.0,2
A5000554558,Bryan A. Ballif,2023-04-21,2023,supplemental video 2 from the cytoskeletal adapter protein spinophilin regulates invadopodia dynamics and tumor cell invasion in glioblastoma,0,https://doi.org/10.1158/1541-7786.22511641.v1,W4362535712,"Mujeeburahiman Cheerathodi, Naze G. Avci, Paola A. Guerrero, Leung K. Tang, Julia Popp, John E. Morales, Zhihua Chen, Amancio Carnero, Frederick F. Lang, Bryan A. Ballif, Gonzalo M. Rivera, Joseph H. McCarty",preprint,27.0,12
A5011360985,Emily Beam,2023-04-20,2023,loss aversion or lack of trust: why does loss framing work to encourage preventive health behaviors?,3,https://doi.org/10.1016/j.socec.2023.102022,W4367296103,"Emily Beam, Yusufcan Masatioglu, Tara Watson, Dean Yang",article,13.0,4
A5103217263,Gary S. Stein,2023-04-20,2023,data from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.c.6540564.v1,W4392699270,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,68.0,8
A5031362021,Jane B. Lian,2023-04-20,2023,supplementary figures 1-10 from suppression of breast cancer stem cells and tumor growth by the runx1 transcription factor,0,https://doi.org/10.1158/1541-7786.22512916,W4362493273,"Deli Hong, Andrew J. Fritz, Kristiaan H. Finstad, Mark P. Fitzgerald, Adam Weinheimer, Adam L. Viens, Jon J. Ramsey, Janet L. Stein, Jane B. Lian, Gary S. Stein",preprint,51.0,10
A5081119848,Janet L. Stein,2023-04-19,2023,supplementary figure 1 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513587,W4362528865,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,59.0,8
A5042896751,Seth Frietze,2023-04-18,2023,supplementary methods from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.22519117,W4362512110,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5074708105,Alison K. Brody,2023-04-18,2023,"inoculum source dependent effects of ericoid, mycorrhizal fungi on flowering and reproductive success in highbush blueberry (vaccinium corymbosum)",1,https://doi.org/10.1371/journal.pone.0284631,W4366350988,"Erin O’Neill, Alison K. Brody, Taylor H. Ricketts",article,38.0,3
A5081119848,Janet L. Stein,2023-04-18,2023,supplementary video 1 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513566.v1,W4362536127,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,59.0,8
A5021115000,Kelly Clark Keefe,2023-04-17,2023,narrative inquiry of displacement,1,https://doi.org/10.4324/9780429056390,W4366496270,"Lynn Butler-Kisber, Kelly Clark Keefe, Maggi Savin‐Baden",book,20.0,3
A5085980410,Brian Cunniff,2023-04-17,2023,abstract 87: the role of miro1-mediated mitochondrial positioning in the development and metastasis of breast cancer,0,https://doi.org/10.1158/1538-7445.am2023-87,W4362543788,"Randi Gravelle, Margaret A. McCoy, Nathaniel Shannon, Martin C. Chang, Brian Cunniff",article,12.0,5
A5031617048,Matthew J. Scarborough,2023-04-17,2023,a probability-based clade test for aeolic,0,https://doi.org/10.1163/9789004543713_006,W4377012222,Matthew J. Scarborough,book-chapter,30.0,1
A5023858070,Mary Cushman,2023-04-17,2023,development of a computable phenotype using electronic health records for venous thromboembolism in medical inpatients: the medical inpatient thrombosis and hemostasis study,4,https://doi.org/10.1016/j.rpth.2023.100162,W4366831412,"Ryan M. Thomas, Katherine Wilkinson, Insu Koh, Ang Li, Janine Warren, Nicholas S. Roetker, Nicholas L. Smith, Christopher Holmes, Timothy B. Plante, Allen B. Repp, Mary Cushman, Neil A. Zakai",article,49.0,12
A5081119848,Janet L. Stein,2023-04-16,2023,supplementary figure 4 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513578.v1,W4362536160,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,59.0,8
A5031362021,Jane B. Lian,2023-04-16,2023,supplementary video 2 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513563,W4362528934,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,51.0,8
A5103217263,Gary S. Stein,2023-04-15,2023,supplementary video 2 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513563.v1,W4362596659,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,68.0,8
A5081119848,Janet L. Stein,2023-04-15,2023,data from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.c.6540564.v1,W4392699270,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,59.0,8
A5064679606,Brian Beckage,2023-04-15,2023,a historically driven spinup procedure for soil carbon modeling,4,https://doi.org/10.3390/soilsystems7020035,W4365145766,"Serge Wiltshire, Sarah Grobe, Brian Beckage",article,24.0,3
A5031362021,Jane B. Lian,2023-04-14,2023,supplementary figure 3 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513581.v1,W4362536154,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,51.0,8
A5087248140,Alexis Brieant,2023-04-14,2023,12. neural circuit markers of familial risk for depression among healthy youth in the adolescent brain cognitive development (abcd) study,3,https://doi.org/10.1016/j.biopsych.2023.02.195,W4363675812,"Bailey Holt-Gosselin, Taylor J. Keding, Rhayna Poulin, Alexis Brieant, Amanda Rueter, Timothy Hendrickson, Anders Perrone, Nora Byington, Audrey Houghton, Óscar Miranda-Domínguez, Eric Feczko, Damien A. Fair, Jutta Joormann, Dylan G. Gee",article,6.0,14
A5023858070,Mary Cushman,2023-04-14,2023,"antithrombin, protein c, and protein s: genome and transcriptome-wide association studies identify 7 novel loci regulating plasma levels",3,https://doi.org/10.1161/atvbaha.122.318213,W4367182025,"Yuekai Ji, Gerard Temprano‐Sagrera, Lori A. Holle, Allison Bebo, Jennifer A. Brody, Ngoc‐Quynh Le, Kadri Kangro, Michael R. Brown, Ángel Martínez-Pérez, Colleen M. Sitlani, Pierre Suchon, Marcus E. Kleber, David Emmert, Ayse Bilge Ozel, Dre’Von A. Dobson, Weihong Tang, Dolors Llobet, Russell P. Tracy, Jean‐François Deleuze, Graciela E. Delgado, Martin Gögele, Kerri L. Wiggins, Juan Carlos Souto, James S. Pankow, Kent D. Taylor, David‐Alexandre Trégouët, Angela P. Moissl, Christian Fuchsberger, Frits R. Rosendaal, Alanna C. Morrison, José Manuel Soria, Mary Cushman, Pierre‐Emmanuel Morange, Winfried März, Andrew A. Hicks, Karl C. Desch, Andrew D. Johnson, Paul S. de Vries, Alisa S. Wolberg, Nicholas L. Smith, Maria Sabater‐Lleal",article,49.0,41
A5023858070,Mary Cushman,2023-04-13,2023,nonalcoholic fatty liver disease and cognitive impairment: a prospective cohort study,14,https://doi.org/10.1371/journal.pone.0282633,W4365483418,"Mary Cushman, Peter Callas, Kristine S. Alexander, Virginia G. Wadley, Neil A. Zakai, Steven D. Lidofsky, Frederick W. Unverzagt, Suzanne E. Judd",article,49.0,8
A5021115000,Kelly Clark Keefe,2023-04-13,2023,conclusion,0,https://doi.org/10.4324/9780429056390-18,W4366465773,Kelly Clark Keefe,book-chapter,20.0,1
A5058304577,Anthony W. D’Amato,2023-04-13,2023,experimental evidence that forest structure controls detrital decomposition,2,https://doi.org/10.1007/s10021-023-00841-5,W4362737787,"Jodi A. Forrester, Shawn Fraver, David J. Mladenoff, Stith T. Gower, Anthony W. D’Amato, Daniel L. Lindner",article,21.0,6
A5023858070,Mary Cushman,2023-04-13,2023,associations of dietary patterns with risk of incident atrial fibrillation in the reasons for geographic and racial differences in stroke (regards),5,https://doi.org/10.1007/s00394-023-03159-z,W4367394001,"Parveen K. Garg, Nicole Wilson, Emily B. Levitan, James M. Shikany, Virginia J. Howard, P.K. Newby, Suzanne E. Judd, George Howard, Mary Cushman, Elsayed Z. Soliman",article,49.0,10
A5005985454,Christopher D. Huston,2023-04-12,2023,structure-activity relationships of replacements for the triazolopyridazine of anti-cryptosporidium lead slu-2633,4,https://doi.org/10.1016/j.bmc.2023.117295,W4367297302,"Edmund Oboh, José E. Teixeira, Tanner J. Schubert, Adriana S. Maribona, Brylon N. Denman, Radhika A. Patel, Christopher D. Huston, Marvin J. Meyers",article,29.0,8
A5079985070,Rachelle K. Gould,2023-04-12,2023,biodiversity and relational values,3,https://doi.org/10.1016/b978-0-12-822562-2.00091-8,W4367464189,"Rachelle K. Gould, Barbara Muraca, Austin Himes, Diana Hackenburg",book-chapter,28.0,4
A5042896751,Seth Frietze,2023-04-12,2023,data from thyroid hormone receptor beta induces a tumor-suppressive program in anaplastic thyroid cancer,0,https://doi.org/10.1158/1541-7786.c.6545331,W4392685723,"Eric L. Bolf, Noelle E. Gillis, Cole D. Davidson, Princess D. Rodriguez, Lauren Cozzens, Jennifer A. Tomczak, Seth Frietze, Frances E. Carr",preprint,22.0,8
A5040821463,Peter Sheridan Dodds,2023-04-12,2023,a decomposition of book structure through ousiometric fluctuations in cumulative word-time,2,https://doi.org/10.1057/s41599-023-01680-4,W4367369323,"Mikaela Irene Fudolig, Thayer Alshaabi, Kathryn E. Cramer, Christopher M. Danforth, Peter Sheridan Dodds",article,24.0,5
A5070850590,Jean-Gabriel Young,2023-04-12,2023,opposing responses to scarcity emerge from functionally unique sociality drivers,2,https://doi.org/10.1086/725426,W4364377728,"Albert B. Kao, Amanda K. Hund, Fernando P. Santos, Jean-Gabriel Young, Deepak Bhat, Joshua Garland, Rebekah A. Oomen, Helen F. McCreery",article,11.0,8
A5042896751,Seth Frietze,2023-04-11,2023,supplementary figure 2 from lrig1 is an estrogen-regulated growth suppressor and correlates with longer relapse-free survival in erα-positive breast cancer,0,https://doi.org/10.1158/1541-7786.22519135.v1,W4362512266,"Sheryl R. Krig, Seth Frietze, Catalina Simion, Jamie K. Miller, Will H.D. Fry, Hanine Rafidi, Lakmal Kotelawala, Lihong Qi, Obi L. Griffith, Joe W. Gray, Kermit L. Carraway, Colleen Sweeney",preprint,22.0,12
A5031362021,Jane B. Lian,2023-04-11,2023,supplementary video 1 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513566.v1,W4362536127,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,51.0,8
A5001775538,Hugh Garavan,2023-04-10,2023,a shared neural basis underlying psychiatric comorbidity,52,https://doi.org/10.1038/s41591-023-02317-4,W4366824042,"Chao Xie, Shitong Xiang, Chun Shen, Xue-Rui Peng, Jujiao Kang, Yuzhu Li, Wei Cheng, Shiqi He, Marina Bobou, M. John Broulidakis, Betteke Maria van Noort, Zuo Zhang, Lauren Robinson, Nilakshi Vaidya, Jeanne Winterer, Yuning Zhang, Sinéad King, Tobias Banaschewski, Gareth J. Barker, Arun L.W. Bokde, Uli Bromberg, Christian Büchel, Herta Flor, Antoine Grigis, Hugh Garavan, Penny Gowland, Andreas Heinz, Bernd Ittermann, Hervé Lemaître, Jean‐Luc Martinot, Marie‐Laure Paillère Martinot, Frauke Nees, Dimitri Papadopoulos Orfanos, Tomáš Paus, Luise Poustka, Juliane H. Fröhner, Ulrike Schmidt, Julia Sinclair, Michael N. Smolka, Argyris Stringaris, Henrik Walter, Robert Whelan, Sylvane Desrivières, Barbara J. Sahakian, Trevor W. Robbins, Günter Schumann, Tianye Jia, Jianfeng Feng, Betteke Maria van Noort",article,31.0,49
A5081119848,Janet L. Stein,2023-04-09,2023,supplementary figures 1-10 from suppression of breast cancer stem cells and tumor growth by the runx1 transcription factor,0,https://doi.org/10.1158/1541-7786.22512916.v1,W4362493310,"Deli Hong, Andrew J. Fritz, Kristiaan H. Finstad, Mark P. Fitzgerald, Adam Weinheimer, Adam L. Viens, Jon J. Ramsey, Janet L. Stein, Jane B. Lian, Gary S. Stein",preprint,59.0,10
A5000554558,Bryan A. Ballif,2023-04-08,2023,supplemental material from the cytoskeletal adapter protein spinophilin regulates invadopodia dynamics and tumor cell invasion in glioblastoma,0,https://doi.org/10.1158/1541-7786.22511647,W4362483014,"Mujeeburahiman Cheerathodi, Naze G. Avci, Paola A. Guerrero, Leung K. Tang, Julia Popp, John E. Morales, Zhihua Chen, Amancio Carnero, Frederick F. Lang, Bryan A. Ballif, Gonzalo M. Rivera, Joseph H. McCarty",preprint,27.0,12
A5103217263,Gary S. Stein,2023-04-08,2023,supplementary figure 2 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513584,W4362528939,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,68.0,8
A5031362021,Jane B. Lian,2023-04-08,2023,supplementary figure 2 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513584,W4362528939,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,51.0,8
A5103217263,Gary S. Stein,2023-04-07,2023,spatiotemporal higher-order chromatin landscape of human histone gene clusters at histone locus bodies during the cell cycle in breast cancer progression,4,https://doi.org/10.1016/j.gene.2023.147441,W4366748121,"Prachi N. Ghule, Joseph R. Boyd, Fleur Kabala, Andrew J. Fritz, Nicole A. Bouffard, Cong Gao, Kathleen M. Bright, Jill Macfarlane, David J. Seward, Gianluca Pegoraro, Tom Misteli, Jane B. Lian, Seth Frietze, Janet L. Stein, André J. van Wijnen, Gary S. Stein",article,68.0,16
A5070720713,Anne E. Dixon,2023-04-07,2023,"effects of obesity, pneumoperitoneum, and body position on mechanical power of intraoperative ventilation: an observational study",4,https://doi.org/10.1152/japplphysiol.00551.2022,W4362658131,"William G. Tharp, Maegan R. Neilson, Max W. Breidenstein, Ryan G. Harned, Sydney E. Chatfield, Alexander F. Friend, Denis Nunez, Kevin R. Abnet, Borzoo Farhang, John Klick, Nathan Horn, S. Patrick Bender, Jason H. T. Bates, Anne E. Dixon",article,29.0,14
A5031362021,Jane B. Lian,2023-04-07,2023,data from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.c.6540564,W4392689327,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,51.0,8
A5108368069,Philip A. Ades,2023-04-06,2023,financial incentives and case management to improve cardiac rehabilitation participation among patients with lower socio-economic status: rationale and protocol for a randomized controlled trial,6,https://doi.org/10.1016/j.cct.2023.107174,W4362589655,"Blair Yant, Lisa Kromer, Patrick D. Savage, Sherrie Khadanga, Philip A. Ades, Diann E. Gaalema",article,39.0,6
A5001775538,Hugh Garavan,2023-04-06,2023,"associations between gender nonconformity, school environments, family conflict, and emotional and behavioral health among children ages 10–11",11,https://doi.org/10.1016/j.jadohealth.2023.02.008,W4362705059,"Hannah Loso, Sarahjane Dube, Bader Chaarani, Masha Y. Ivanova, Hugh Garavan, Michelle M. Johns, Alexandra Potter",article,31.0,7
A5061707651,Joseph P. Near,2023-04-05,2023,contextual linear types for differential privacy,5,https://doi.org/10.1145/3589207,W3093630031,"Matías Toro, David Darais, Chiké Abuah, Joseph P. Near, Damián Árquez, Federico Olmedo, Éric Tanter",article,21.0,7
A5103217263,Gary S. Stein,2023-04-05,2023,supplementary video 1 from mitotically-associated lncrna (mancr) affects genomic stability and cell division in aggressive breast cancer,0,https://doi.org/10.1158/1541-7786.22513566.v1,W4362536127,"Kirsten M. Tracy, Coralee E. Tye, Prachi N. Ghule, Heidi L.H. Malaby, Jason Stumpff, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,68.0,8
A5087721092,Frances E. Carr,2023-04-05,2023,data from thyroid hormone receptor beta induces a tumor-suppressive program in anaplastic thyroid cancer,0,https://doi.org/10.1158/1541-7786.c.6545331.v1,W4362567928,"Eric L. Bolf, Noelle E. Gillis, Cole D. Davidson, Princess D. Rodriguez, Lauren Cozzens, Jennifer A. Tomczak, Seth Frietze, Frances E. Carr",preprint,47.0,8
A5050101738,Matthias Brewer,2023-04-05,2023,"lewis-acid-catalyzed oxa-michael addition to give α-diazo-β-alkoxy carbonyls and tetrahydro-3<i>h</i>-furo[3,4-<i>c</i>]pyrazoles",2,https://doi.org/10.1021/acs.orglett.3c00723,W4362658229,"Avery M. Peck, Matthias Brewer",article,22.0,2
A5002034958,Christopher M. Danforth,2023-04-04,2023,a decomposition of book structure through ousiometric fluctuations in cumulative word-time,2,https://doi.org/10.1057/s41599-023-01680-4,W4367369323,"Mikaela Irene Fudolig, Thayer Alshaabi, Kathryn E. Cramer, Christopher M. Danforth, Peter Sheridan Dodds",article,17.0,5
