ego_aid,paper_id,title,doi,original_file,umap_1,umap_2
A5037781469,6869c5744fb94c02bafb6e4b41f8616b4438b0ba,The focal adhesion protein talin is a mechanically gated A-kinase anchoring protein,https://doi.org/10.1073/pnas.2314947121,embeddings_A5037781469,1.1332747,6.188241
A5037781469,90d1faea5261e95b186277af7a3d3196c59e3d96,Protein kinase A is a functional component of focal adhesions,https://doi.org/10.1016/j.jbc.2024.107234,embeddings_A5037781469,1.1474996,6.2089477
A5037781469,a7da24a51d051ca5e3fee67842b1a2960e582f8a,Real world experience of bispecific fusion protein in patients with metastatic uveal melanoma: Can we deliver?,https://doi.org/10.1200/jco.2024.42.16_suppl.e21504,embeddings_A5037781469,1.0968745,4.8359566
A5046801350,7f01ac049fc91a39e4db2bd604857269963d8fb2,"Prevention, Independence, and Origin",https://doi.org/10.1093/mind/fzl375,embeddings_A5046801350,12.755508,2.7820807
A5046801350,671e407d9dad50cb7d6b9fe0181240a6e24f52a9,Reference and Response,https://doi.org/10.1080/00048401003649609,embeddings_A5046801350,12.714194,2.8440902
A5046801350,30608cf3731e1bd71c7443934630104ce8f292ed,Possible Worlds for Modal Primitivists,https://doi.org/10.1007/s10992-012-9254-2,embeddings_A5046801350,12.84086,2.733761
A5046801350,145a12e25d15c640b59d95c4c6f0fb6257384291,ON WEAK GROUND,https://doi.org/10.1017/s1755020314000306,embeddings_A5046801350,12.861888,2.7645884
A5046801350,48bafa87c16f0d8676de94957ed137ab9d9cd1ca,Stipulations and Requirements: Reply to Horden,https://doi.org/10.1093/acprof:oso/9780198791973.003.0005,embeddings_A5046801350,12.801628,2.7541866
A5046801350,d57436b3263b6b603ed6f8986e661ba6f5cbe106,What Is Conservatism?,https://doi.org/10.1093/analys/anz055,embeddings_A5046801350,12.773784,2.7746415
A5046801350,1ec99afd800124552da2d03bc64bad40d7f2d10d,A Semantics for the Impure Logic of Ground,https://doi.org/10.1007/s10992-022-09676-2,embeddings_A5046801350,12.9171,2.7844877
A5046801350,90107b001fae87b58b20040fce2d388c90fe15ab,Abstraction and grounding,https://doi.org/10.1111/phpr.13036,embeddings_A5046801350,12.836493,2.7608256
A5046801350,5047964eb62a9ba25349b5221caccc90393dad1a,A Semantic Framework for the Impure Logic of Ground,https://doi.org/10.1007/s10992-023-09738-z,embeddings_A5046801350,8.710829,5.650734
A5046801350,e85ae416fe56e81f1fbf40a8f6260a59a158c96d,Approaches to the Impure Logic of Ground,https://doi.org/10.1007/s11245-024-10064-5,embeddings_A5046801350,12.912892,2.7744255
A5010948910,079bab7bca130dc02e2a544cd17034d88372285f,Redesigning Teacher Education in the Context of Multiple Reform Initiatives,https://doi.org/10.4018/978-1-5225-0164-0.ch024,embeddings_A5010948910,11.219903,2.380196
A5010948910,42d14dfebc30e66a16d253d372a6e9431ff6062d,An Analysis of Approaches to Goal Setting in Middle Grades Personalized Learning Environments,https://doi.org/10.1080/19404476.2017.1392689,embeddings_A5010948910,11.220296,2.3394876
A5010948910,9214a43aeec43a0e321d1081ebe04fdacdcdadd0,Passion is not enough: Preparing middle level preservice teachers to be advocates for change,https://doi.org/10.1080/00940771.2017.1272914,embeddings_A5010948910,11.265775,2.4170594
A5010948910,59eb096ebfa9d20396fa4c6dce3ff505c3d0bcdb,The Influence of the Core Practices Movement on the Teaching and Perspectives of Novice Teacher Educators,https://doi.org/10.1080/17425964.2017.1289083,embeddings_A5010948910,11.24253,2.3497214
A5010948910,db072c602f9669fd799d4c33bcff6c47e276b916,Learning to teach in a “World Not Yet Finished”: Social justice education in the middle level preservice teacher classroom,https://doi.org/10.1080/00940771.2018.1488471,embeddings_A5010948910,11.250121,2.3742113
A5010948910,452b6fd347df2936a68338080a72ebe3635d5e61,Mixed Feelings about Choice: Exploring Variation in Middle School Student Experiences with Making Choices in a Personalized Learning Project,https://doi.org/10.1080/19404476.2019.1693480,embeddings_A5010948910,11.236117,2.3644438
A5010948910,513f54877f92cb24c57c40289e954970319c0da9,Teacher Roles in Personalized Learning Environments,https://doi.org/10.1086/711079,embeddings_A5010948910,11.195418,2.3306117
A5010948910,5ea01d90e13e74de85847ddf17cf51a25f2b5835,Exploring the Potential for Students to Develop Self-Awareness through Personalized Learning,https://doi.org/10.1080/00220671.2020.1764467,embeddings_A5010948910,11.207474,2.351187
A5010948910,3c9d0825986c7da9dde8a6a4be1d7162b7b99ac7,Hands-Joined Learning as a Framework for Personalizing Project-Based Learning in a Middle Grades Classroom: An Exploratory Study,https://doi.org/10.1080/19404476.2019.1709776,embeddings_A5010948910,11.2651,2.3809683
A5010948910,f4c81add402d4e93018749a34b8cb3fb2e0ca1d4,Lessons learned from teaching social justice education in sixth grade,https://doi.org/10.1080/00940771.2022.2119732,embeddings_A5010948910,11.3052635,2.428779
A5010948910,473987c6e2e2774bba046d00e6255a7399cd76c2,Navigating common challenges: Guidance for educators in racial justice work,https://doi.org/10.1080/00940771.2023.2232265,embeddings_A5010948910,11.574298,2.7344258
A5010948910,8c23aaaf107dc835f775b4117d9ec9acb9acd6e0,Exploring Social Justice Education as a Responsive Middle Grades Pedagogy to Promote Justice-Oriented Citizenship,https://doi.org/10.3390/educsci13090852,embeddings_A5010948910,11.308991,2.4325428
A5010948910,f8fd0ded443e5c8fe4fe0beb91d02990672193ef,Interrogating the Tensions: A Collaborative Self-Study of Middle Grades Teacher Education Practices in Justice-Oriented Professional Development,https://doi.org/10.1080/19404476.2023.2287440,embeddings_A5010948910,11.297618,2.4327922
A5010948910,24b5d2098214bba2c3e65f28a9272c95cc057545,Middle Level Teacher Development for Advocacy: A Systematic Review of the Literature,https://doi.org/10.3390/educsci14101086,embeddings_A5010948910,11.315756,2.47122
A5012783921,a8423618b00dd81be8bc625f5fe586d40c6a93af,Impacts and consequences of the ice storm of 1998 for the North American north‐east,https://doi.org/10.1002/j.1477-8696.2000.tb04012.x,embeddings_A5012783921,12.013177,6.7870193
A5012783921,7e7bec82bac5ff333d0a83965c12e0f924c34aa6,TOWARDS CHARACTERIZING AND PLANNING FOR DROUGHT IN VERMONT‐PART I: A CLIMATOLOGICAL PERSPECTWE 1,https://doi.org/10.1111/j.1752-1688.2001.tb05489.x,embeddings_A5012783921,11.725648,6.6300035
A5012783921,9a05de070f4902879a9725cf4c27b76810629ac7,TOWARDS CHARACTERIZING AND PLANNTNG FOR DROUGHT IN VERMONT‐PART II: POLICY IMPLICATIONS 1,https://doi.org/10.1111/j.1752-1688.2001.tb05490.x,embeddings_A5012783921,11.269303,5.569311
A5012783921,bceffe8bbb086cdfe2c9b8f6824f0e3ed1f1f7bd,"Orographic Influence on Frontally-Produced Flooding in Northern Vermont—The July 14-15, 1997, Event",https://doi.org/10.2747/0272-3646.27.1.1,embeddings_A5012783921,12.022461,6.824475
A5012783921,9669afe190d5a61afb540b0ab0fc62512fa51fc7,"The Satellites, Weather and Climate (SWAC) Teacher Professional Development Program: Making the Case for Climate and Geospatial Literacy",https://doi.org/10.5408/11-238.1,embeddings_A5012783921,11.274692,2.5175586
A5012783921,0d9686121e491d4440c87beabe07f76b1b1c9760,On the Availability of High‐Resolution Data for Near‐Surface Climate Analysis in the Continental U.S.,https://doi.org/10.1111/gec3.12249,embeddings_A5012783921,12.268449,6.777129
A5012783921,b79bc2422aec84c23844014f3b91dc7f4307a536,Water Pollution and Environmental Concerns in Anesthesiology,https://doi.org/10.1007/s10916-020-01634-2,embeddings_A5012783921,1.3903153,1.1838152
A5012783921,6272024553059a00eff84582bf80eeab4a989e1a,In the know: building a climate literate society,https://doi.org/10.33424/futurum94,embeddings_A5012783921,11.450219,2.8021588
A5012783921,f8b939cae7425402c1ae4272432b64a71d57d582,Groundwater recharge in northern New England: Meteorological drivers and relations with low streamflow,https://doi.org/10.1002/hyp.14832,embeddings_A5012783921,12.23426,6.9310026
A5012783921,75ee72e9955c145b52c6c9817c475336f04766d6,"Synoptic-Typing of Multi-Duration, Heavy Precipitation Records in the Northeastern United States: 1895–2017",https://doi.org/10.1175/jamc-d-22-0091.1,embeddings_A5012783921,12.255107,6.833304
A5033544452,62220c721b3e2f2f6979c84767a6e2bffa9f7666,Practice parameter: Anticonvulsant prophylaxis in patients with newly diagnosed brain tumors,https://doi.org/10.1212/wnl.54.10.1886,embeddings_A5033544452,4.4913664,-0.2901589
A5033544452,60eaaa5789ca74056c664868de6d59c71e971cc1,Variance and Sample Size Calculations in Quality‐of‐Life‐Adjusted Survival Analysis (Q‐TWiST),https://doi.org/10.1111/j.0006-341x.2000.00173.x,embeddings_A5033544452,6.8608246,-0.33305895
A5033544452,fac217326fdac11ba36f7b952ea819763cb36603,Phase I Pilot Trial of the Bispecific Antibody MDXH210 (anti-Fc&ggr;RI X anti–HER-2/neu) in Patients Whose Prostate Cancer Overexpresses HER-2/neu,https://doi.org/10.1097/00002371-200101000-00009,embeddings_A5033544452,1.289645,4.794482
A5033544452,29b15786a97b178263c6adb652a6db5eca610d78,Tampon Samplings With Longer Cervicovaginal Cell Exposures Are Equivalent to Two Consecutive Swabs for the Detection of High-Risk Human Papillomavirus,https://doi.org/10.1097/00007435-200211000-00003,embeddings_A5033544452,5.23362,1.7218492
A5033544452,9b5356bc2882de166f13cc8a50b5964b5cbc8bcf,The relationship of APOE genotype to neuropsychological performance in long‐term cancer survivors treated with standard dose chemotherapy,https://doi.org/10.1002/pon.742,embeddings_A5033544452,3.5476084,-0.1826638
A5033544452,84d5d7a4fc34f8155e409d1cb0a841e01e4e042f,A Randomized Trial of Aspirin to Prevent Colorectal Adenomas,https://doi.org/10.1097/01.ogx.0000079658.65446.14,embeddings_A5033544452,5.3457975,0.99718094
A5033544452,a4db5a84ff0126ec197f2811f9df8b143da6ba94,Quality‐of‐life–adjusted survival comparison of sustained‐release cytosine arabinoside versus intrathecal methotrexate for treatment of solid tumor neoplastic meningitis,https://doi.org/10.1002/cncr.11449,embeddings_A5033544452,3.8153496,0.6270898
A5033544452,91cfb592f864606e7e25860459293d7721df46f3,"Immunogenicity of an inactivated mycobacterial vaccine for the prevention of HIV-associated tuberculosis: a randomized, controlled trial",https://doi.org/10.1097/00002030-200311070-00010,embeddings_A5033544452,4.4538565,4.5774093
A5033544452,7f715010e9d449c1d9cdca3512f6149d83358385,A Quality-Adjusted Survival (Q-TWiST) Model for Evaluating Treatments for Advanced Stage Cancer,https://doi.org/10.1081/bip-120028509,embeddings_A5033544452,6.855749,-0.42179203
A5033544452,6e5f845a4080c7c8435cd6b3f722c62683929742,Chlorpheniramine for motion sickness,https://doi.org/10.3233/ves-2004-14106,embeddings_A5033544452,9.308146,-2.3345068
A5033544452,ad8c81cacccb954fc7b5336b3b5eee3545eeef01,Colorectal cancer in patients under close colonoscopic surveillance.,https://doi.org/10.1053/j.gastro.2005.05.012,embeddings_A5033544452,4.9435277,2.0155728
A5033544452,55d0f638431d147003c7cdd9d4ee6360d77955c5,Pigmentary characteristics and moles in relation to melanoma risk,https://doi.org/10.1002/ijc.21001,embeddings_A5033544452,5.0859733,1.8247527
A5033544452,2622045277e57a3db0729ae62f37beb826152274,The Association of Physical Activity and Body Mass Index with the Risk of Large Bowel Polyps,https://doi.org/10.1158/1055-9965.epi-04-0757,embeddings_A5033544452,5.5677004,0.77944386
A5033544452,da45496a88d12b0eb819cf5e4acabd222993c271,Interaction of Calcium Supplementation and Nonsteroidal Anti-inflammatory Drugs and the Risk of Colorectal Adenomas,https://doi.org/10.1158/1055-9965.epi-05-0003,embeddings_A5033544452,5.3479357,0.9290009
A5033544452,d853dd54feb3d89febdb0d97aadb58130b8554c2,"A multistate Markov chain model for longitudinal, categorical quality‐of‐life data subject to non‐ignorable missingness",https://doi.org/10.1002/sim.2122,embeddings_A5033544452,6.8997445,-0.34099403
A5033544452,6e31bdfe589dd5c12b54821104680959030f20a3,Cognitive‐behavioral management of chemotherapy‐related cognitive change,https://doi.org/10.1002/pon.1133,embeddings_A5033544452,7.985591,-2.440266
A5033544452,57a16d307ac309d0a0542ec478227a47f885a579,Tumor‐related immunity in prostate cancer patients treated with human recombinant granulocyte monocyte‐colony stimulating factor (GM‐CSF),https://doi.org/10.1002/pros.20266,embeddings_A5033544452,0.5379423,5.0745173
A5033544452,e603d0e64647b56ff5be6c099f6bc0e9c988a784,Maternal Androgen and Estrogen Concentrations Are Not Associated with Blood Pressure Changes in Uncomplicated Pregnancies,https://doi.org/10.1158/1055-9965.epi-06-0531,embeddings_A5033544452,5.9372134,0.94376314
A5033544452,b4c84ce58e1d4e3f586d32de1165ff883cd5ad0d,SunSafe in the Middle School Years: A Community-wide Intervention to Change Early-Adolescent Sun Protection,https://doi.org/10.1542/peds.2006-1579,embeddings_A5033544452,8.097386,-0.15067582
A5033544452,3ad03feab33b96de3f88364c5a9a249cc11805da,Developing a Rational Tumor Vaccine Therapy for Renal Cell Carcinoma: Immune Yin and Yang,https://doi.org/10.1158/1078-0432.ccr-06-2064,embeddings_A5033544452,1.0466758,4.9083595
A5033544452,cbd8e000ae97904e1cb3d62245a21f9708758605,Offspring of Women Exposed In Utero to Diethylstilbestrol (DES): A Preliminary Report of Benign and Malignant Pathology in the Third Generation,https://doi.org/10.1097/ede.0b013e318163152a,embeddings_A5033544452,4.8951116,1.1265984
A5033544452,5a8cadbaf75f7e394c4af3b05a6853995b429cc4,Quality‐adjusted survival analysis of Radiation Therapy Oncology Group (RTOG) 90‐03: Phase III randomized study comparing altered fractionation to standard fractionation radiotherapy for locally advanced head and neck squamous cell carcinoma,https://doi.org/10.1002/hed.20949,embeddings_A5033544452,4.5316014,1.4575993
A5033544452,6bacf1defb21c449daba9c340657dc1ea6a999c0,MTHFR Genotype and Colorectal Adenoma Recurrence: Data from a Double-blind Placebo-controlled Clinical Trial,https://doi.org/10.1158/1055-9965.epi-07-2670,embeddings_A5033544452,5.2403984,1.0013276
A5033544452,9dce7f54cac2a7798644ba096baa1bb4f9ebcd96,Clinical and Immunologic Effects of Intranodal Autologous Tumor Lysate-Dendritic Cell Vaccine with Aldesleukin (Interleukin 2) and IFN-α2a Therapy in Metastatic Renal Cell Carcinoma Patients,https://doi.org/10.1158/1078-0432.ccr-08-3240,embeddings_A5033544452,1.3208944,4.777117
A5033544452,eb99c309b82567606d53fac52628234d40acb8ce,A small sample study of the STEPP approach to assessing treatment–covariate interactions in survival data,https://doi.org/10.1002/sim.3524,embeddings_A5033544452,7.002533,-0.22986068
A5033544452,356e2731b7e08628cf04aad1fe6460abaeb67b9c,"Prevention of tuberculosis in Bacille Calmette–Guérin-primed, HIV-infected adults boosted with an inactivated whole-cell mycobacterial vaccine",https://doi.org/10.1097/qad.0b013e3283350f1b,embeddings_A5033544452,4.5582557,4.5753236
A5033544452,4200547ce048cdaf2305295d78c734950fca0659,Folic acid and prevention of colorectal adenomas: A combined analysis of randomized clinical trials,https://doi.org/10.1002/ijc.25872,embeddings_A5033544452,5.3248835,1.0248001
A5033544452,5e71b89495dca6570a28b29347a8ba1a14c3696a,Patterns and risk factors for locoregional failures after mastectomy for breast cancer: an International Breast Cancer Study Group report.,https://doi.org/10.1093/annonc/mds118,embeddings_A5033544452,4.9701514,1.6685169
A5033544452,025dbc8f56ec976782f0682fabca8a2c54bd805f,Growth Impairment of Small-Cell Cancer by Targeting Pro-Vasopressin with MAG-1 Antibody,https://doi.org/10.3389/fonc.2014.00016,embeddings_A5033544452,1.1696357,4.988877
A5033544452,51dcc36fc4c15bf47af525aad6a914ba45b919ad,Lower Pectoralis Muscle Area Is Associated with a Worse Overall Survival in Non–Small Cell Lung Cancer,https://doi.org/10.1158/1055-9965.epi-15-1067,embeddings_A5033544452,4.9609194,1.8977965
A5033544452,0428a8b8841eb29d56aa7f3fc479779aea6e13c5,Meta‐STEPP: subpopulation treatment effect pattern plot for individual patient data meta‐analysis,https://doi.org/10.1002/sim.6958,embeddings_A5033544452,6.943151,-0.21968175
A5033544452,aebfdabfc715e3e30e69003d2da9abe71a8dd9b1,A semiparametric joint model for terminal trend of quality of life and survival in palliative care research,https://doi.org/10.1002/sim.7445,embeddings_A5033544452,7.024391,-0.6132049
A5033544452,d69ff2d58ac99e82c4e76cf4c2639f554b8dac17,Meta‐STEPP with random effects,https://doi.org/10.1002/jrsm.1288,embeddings_A5033544452,7.0270877,-0.26746458
A5033544452,821765e36d70a07f06c322c6262c959b62c5ef7a,Applications of Noninferiority Trials in Interventional Pulmonology.,https://doi.org/10.1097/lbr.0000000000000554,embeddings_A5033544452,4.1306634,0.23829758
A5033544452,d47db8a73c1dc16f0734f654358392c950dcb3f0,Clinical behavior of recurrent hormone receptor-positive breast cancer by adjuvant endocrine therapy: A Breast International Group (BIG) 1-98 sub-analyses.,https://doi.org/10.1200/jco.2019.37.15_suppl.538,embeddings_A5033544452,4.880767,1.4639045
A5033544452,112dcae792bb320a5f7008a57ba9cb1a943ec5aa,EVIDENCE FOR EXPANDING INVASIVE MEDIASTINAL STAGING FOR PERIPHERAL T1 LUNG TUMORS.,https://doi.org/10.1016/j.chest.2020.05.607,embeddings_A5033544452,4.895963,2.1485994
A5033544452,24bff3abc76e5b6d20b2a3a763b371e6ba87ce90,Tumor density is associated with response to endobronchial ultrasound-guided transbronchial needle injection of cisplatin,https://doi.org/10.21037/jtd-20-674,embeddings_A5033544452,4.8566685,2.1843376
A5033544452,29513cb150102df502ef5607001e6475f5525495,Clinical behavior of recurrent hormone receptor–positive breast cancer by adjuvant endocrine therapy within the Breast International Group 1‐98 clinical trial,https://doi.org/10.1002/cncr.33318,embeddings_A5033544452,4.775741,1.4517052
A5033544452,50b32dd9006221170bc34771e2340636c7a2c90e,Abstract P2-16-23: Weekly vs. every-3-week (q3wk) carboplatin (Cb) with paclitaxel (P) in neoadjuvant chemotherapy (NACT) for triple-negative breast cancer (TNBC): A retrospective analysis background,https://doi.org/10.1158/1538-7445.sabcs19-p2-16-23,embeddings_A5033544452,4.757271,1.5364797
A5033544452,91fd9c5bc288512e353e4f0ebd93ad620d3a8b66,Taking the message to the rural patient: evidence-based PTSD care,https://doi.org/10.1007/s10865-020-00194-7,embeddings_A5033544452,8.708835,-0.7431428
A5033544452,40c0de6c1061eab1505944e44d75eaa4bcbec187,A Peer-Based Strategy to Overcome HPV Vaccination Inequities in Rural Communities: A Physical Distancing-Compliant Approach.,https://doi.org/10.1615/critreveukaryotgeneexpr.2021036945,embeddings_A5033544452,7.8277626,0.4487612
A5033544452,a080e60c2ec7550efea8b8cdb5384289330baa2a,Abstract PS10-01: 6-year absolute invasive disease-free survival (IDFS) benefit of adding adjuvant pertuzumab to trastuzumab and chemotherapy for patients with early HER2-positive breast cancer: A STEPP analysis of the APHINITY (BIG 4-11) trial,https://doi.org/10.1158/1538-7445.sabcs20-ps10-01,embeddings_A5033544452,4.8218403,1.514074
A5033544452,0610542950ee2a6f75a1ed6f334b521f90cd5aa4,A simple assessment of lung nodule location for reduction in unnecessary invasive procedures,https://doi.org/10.21037/jtd-20-3093,embeddings_A5033544452,4.9048014,2.2088587
A5033544452,77fef3b3492f8fc67a2741f4cabd7b33412ae0de,Six-year absolute invasive disease-free survival benefit of adding adjuvant pertuzumab to trastuzumab and chemotherapy for patients with early HER2-positive breast cancer: A Subpopulation Treatment Effect Pattern Plot (STEPP) analysis of the APHINITY (BIG 4-11) trial.,https://doi.org/10.1016/j.ejca.2022.01.031,embeddings_A5033544452,4.889598,1.4830515
A5033544452,3879b126f3362d1aeabe2d01ec588a51087a7f00,"""Will it work for me?"" Developing patient-friendly graphical displays of posttraumatic stress disorder treatment effectiveness.",https://doi.org/10.1002/jts.22808,embeddings_A5033544452,8.637793,-0.815064
A5033544452,bf13215ad56ba1430f91f370649cea05eafafa5d,Weekly vs Every-3-Week Carboplatin with Weekly Paclitaxel in Neoadjuvant Chemotherapy for Triple-Negative Breast Cancer: A Retrospective Analysis,https://doi.org/10.2147/bctt.s342635,embeddings_A5033544452,4.7602844,1.5610111
A5033544452,25b0c919cc0331003e32e7a0ef15a53162244896,Subpopulation Treatment Effect Pattern Plot (STEPP) Methods with R and Stata,https://doi.org/10.6339/22-jds1060,embeddings_A5033544452,6.9955893,-0.19491851
A5033544452,fe80bd6f107f75e9e2f2e07be185cb3d3bd66e69,Implementation strategies to improve posttraumatic stress disorder care in rural veterans.,https://doi.org/10.1111/jrh.12790,embeddings_A5033544452,8.556384,-0.67674875
A5033544452,30625a817494eedc428e65b7a7cdcb8801332079,"Initial Safety and Feasibility Results From a Phase 1, Diagnose-and-Treat Trial of Neoadjuvant Intratumoral Cisplatin for Stage IV NSCLC",https://doi.org/10.1016/j.jtocrr.2024.100634,embeddings_A5033544452,4.5494347,1.5889888
A5033544452,c84e69b2a520088d45b5e4e78bacf5c5696a118a,"Validity, Reliability, and Clinical Usefulness of the PC-6 Model for Spiritual Assessment in Palliative Care.",https://doi.org/10.1016/j.jpainsymman.2025.05.010,embeddings_A5033544452,7.7226734,-0.7663528
A5051985654,1908096c93ba76f59435f488ad65541bac63621e,Resources and resilience in the transition to adulthood: Continuity and change,https://doi.org/10.1017/s0954579404040143,embeddings_A5051985654,9.163575,-1.0389459
A5051985654,9229a742c9eb043ec280936cc99d1dd168e4d9c3,Pathways of Adaptation from Adolescence to Young Adulthood,https://doi.org/10.1196/annals.1376.046,embeddings_A5051985654,9.183557,-1.0005593
A5051985654,715a1ffcd2a4c4d8fd592c03a0231281272e0307,Testing a Dual Cascade Model Linking Competence and Symptoms Over 20 Years from Childhood to Adulthood,https://doi.org/10.1080/15374410903401120,embeddings_A5051985654,9.207575,-1.0733763
A5051985654,40180ebcf076569585a3daea4d011e58ca723906,Competence and psychopathology: Cascade effects in the NICHD Study of Early Child Care and Youth Development,https://doi.org/10.1017/s0954579410000271,embeddings_A5051985654,9.198596,-1.0808245
A5051985654,adfe5467f474fd999864347e260b515a4c4a8a46,Resilience in the transition to adulthood,https://doi.org/10.1017/s0954579412000119,embeddings_A5051985654,9.137403,-0.9995761
A5051985654,03aee63dfcf7981eff0c2c68a4860e382c4c2bfe,In search of security: The latent structure of the Adult Attachment Interview revisited,https://doi.org/10.1017/s0954579412000181,embeddings_A5051985654,9.300208,-0.8112266
A5051985654,ddde8755ae32465a53b8c317fa9c12c70f849d1b,Molecular-genetic correlates of infant attachment: A cautionary tale,https://doi.org/10.1080/14616734.2013.768790,embeddings_A5051985654,8.965634,-1.5163283
A5051985654,71933e5522eb5e79d9daa529b96743020673a277,Moderating Effects of Coping on Associations between Autonomic Arousal and Adolescent Internalizing and Externalizing Problems,https://doi.org/10.1080/15374416.2014.891224,embeddings_A5051985654,9.360592,-0.8583381
A5051985654,24f8c190d855404a4355b3c4c226e7656bfc8ded,"Youth Self-Views, Coping with Stress, and Behavioral/Emotional Problems: The Role of Incremental Self-Theory",https://doi.org/10.1007/s10826-015-0346-9,embeddings_A5051985654,9.354303,-0.7834656
A5051985654,05c6fa32de68fc9f5c203797b6e55d01a32e17f9,Competence and Psychopathology in Development,https://doi.org/10.1002/9781119125556.devpsy409,embeddings_A5051985654,9.238621,-1.1764251
A5051985654,2230cbc4a3da341ec66b61f9233a0507df174ff5,"Exploration of the Factor Structure of ADHD in Adolescence through Self, Parent, and Teacher Reports of Symptomatology",https://doi.org/10.1007/s10802-016-0183-3,embeddings_A5051985654,9.813913,-1.1674316
A5051985654,fdf7c5f1dc985169ea84efd47909fe8f833c182c,"Self-Construal, Family Context, and the Cortisol Awakening Response in First- and Second-Generation Asian American College Students",https://doi.org/10.1177/2167696817706039,embeddings_A5051985654,9.369684,-0.7103613
A5051985654,5291a6c2df666cc4513e79aa2cbe320beada3436,Applying experimental therapeutics to examine cognitive and chronological vulnerabilities as mediators of acute outcomes in cognitive-behavioral therapy and light therapy for winter depression.,https://doi.org/10.1037/ccp0000499,embeddings_A5051985654,9.281037,-1.2425909
A5051985654,f8c58e20cbd53db3a6056341a8d16f5bdd48600f,The structure and function of coping in emerging adults,https://doi.org/10.1007/s12144-020-00990-z,embeddings_A5051985654,9.261917,-0.69556195
A5051985654,685cccfe4a6364e4e286b40d16c528b1fbc6201e,Change in Seasonal Beliefs Mediates the Durability Advantage of Cognitive-Behavioral Therapy Over Light Therapy for Winter Depression.,https://doi.org/10.1016/j.beth.2022.11.002,embeddings_A5051985654,9.295835,-1.0374062
A5051985654,6bd92b18e616056dcf045e413d353c05d74eaa07,Identifying resilience-promoting factors for refugee survivors of torture.,https://doi.org/10.7146/torture.v32i3.128843,embeddings_A5051985654,8.77943,-0.6894724
A5051985654,3d0dbc602a5b01f240b66d7d940f7e9c4710e540,"An examination of the heterogeneity of the relationships between posttraumatic stress disorder, self-compassion and gratitude.",https://doi.org/10.1002/cpp.2815,embeddings_A5051985654,8.884503,-0.79939085
A5051985654,4a944e730110608dc47e2e71bcff7eecc52291d8,"Latent Classes of Perceived Addictiveness Predict Marijuana, Alcohol, and Tobacco Use in Youth and Young Adults",https://doi.org/10.1080/10826084.2023.2167497,embeddings_A5051985654,8.418955,0.4477881
A5051985654,381c5f086e2564b04e7354773aa3e7fc3c7e0554,Development and Validation of the Smoker Self-Stigma Questionnaire (SSSQ).,https://doi.org/10.1093/ntr/ntad038,embeddings_A5051985654,8.9136,-0.33316448
A5051985654,9b7085d194911f19ce16949b75a2624b8d0b3548,Declines in social–emotional skills in college students during the COVID-19 pandemic,https://doi.org/10.3389/fpsyg.2024.1392058,embeddings_A5051985654,9.019305,-1.007827
A5051985654,27312b792b95a7778f4711604ebaecb518200a4f,Contribution of dual-tasking to social participation in persons with multiple sclerosis: A structural equation modeling approach.,https://doi.org/10.1016/j.msard.2024.105835,embeddings_A5051985654,8.048335,-1.186507
A5051985654,ace72800529249cf92a9ec183e2238de5dfc45bf,The protective role of community cohesion across rural and urban contexts: implications for youth mental health,https://doi.org/10.1111/camh.12764,embeddings_A5051985654,8.876059,-0.7795589
A5027340620,2683e853b79efd02975d750cebd78fc1143e5ff7,Characterization of a class II pilin expression locus from Neisseria meningitidis: evidence for increased diversity among pilin genes in pathogenic Neisseria species,https://doi.org/10.1128/iai.65.7.2613-2620.1997,embeddings_A5027340620,3.236141,5.5952616
A5027340620,1d9cf74c2f56eaeb57fd5f4b4d27cac53cc9cc2c,OUTDOOR FACILITY FOR QUARANTINE OF WILD RODENTS INFECTED WITH HANTAVIRUS,https://doi.org/10.1644/1545-1542(2000)081<0250:offqow>2.0.co;2,embeddings_A5027340620,8.706128,7.4633956
A5027340620,6b3e6e51a4a6e0f946f9df61488fdd67dde38a00,Persistent Sin Nombre Virus Infection in the Deer Mouse (Peromyscus maniculatus) Model: Sites of Replication and Strand-Specific Expression,https://doi.org/10.1128/jvi.77.2.1540-1550.2002,embeddings_A5027340620,3.7600043,4.9360747
A5027340620,70d2cec8ef3150ecb61ad51e013490052ef22eb3,Shedding and Intracage Transmission of Sin Nombre Hantavirus in the Deer Mouse (Peromyscus maniculatus) Model,https://doi.org/10.1128/jvi.76.15.7587-7594.2002,embeddings_A5027340620,3.802896,4.9523396
A5027340620,3cae8229cfda2cbb8f19ff8f236968c0db466400,Elevated Generation of Reactive Oxygen/Nitrogen Species in Hantavirus Cardiopulmonary Syndrome,https://doi.org/10.1128/jvi.76.16.8347-8359.2002,embeddings_A5027340620,2.2374778,2.2031307
A5027340620,0841e064aa0f4232f65f095b32b88195c913d37d,Immunoproteasome-Deficient Mice Mount Largely Normal CD8+ T Cell Responses to Lymphocytic Choriomeningitis Virus Infection and DNA Vaccination1,https://doi.org/10.4049/jimmunol.175.2.1153,embeddings_A5027340620,3.658228,4.5773516
A5027340620,5c348d3afd6945bb9ff2c1c9fba902cf32117839,Identification of Protective Lassa Virus Epitopes That Are Restricted by HLA-A2,https://doi.org/10.1128/jvi.00896-06,embeddings_A5027340620,3.8515794,4.728798
